Date,Open,High,Low,Close,Volume,Adj Close
2016-09-28,47.87,48.47,47.63,48.00,1144000,46.8672
2016-09-27,47.20,48.12,46.91,47.86,1320900,46.7305
2016-09-26,47.30,47.54,47.00,47.20,1407300,46.086
2016-09-23,48.40,48.48,47.51,47.78,1106500,46.6524
2016-09-22,47.86,48.18,47.40,48.11,1062700,46.9746
2016-09-21,47.59,47.62,46.50,47.22,1174600,46.1056
2016-09-20,47.37,47.56,46.77,47.45,860700,46.3301
2016-09-19,46.76,47.22,46.30,47.05,1949700,45.9396
2016-09-16,47.18,47.18,46.17,46.25,2217200,45.1585
2016-09-15,46.83,47.55,46.31,47.42,1648400,46.3009
2016-09-14,46.46,46.69,46.01,46.15,1358700,45.0608
2016-09-13,46.75,46.94,45.80,46.60,3767500,45.5002
2016-09-12,46.83,47.53,46.01,47.31,3494000,46.1935
2016-09-09,49.05,49.18,46.73,47.07,3383700,45.9591
2016-09-08,49.90,50.14,49.62,49.62,1993400,48.4489
2016-09-07,50.24,50.24,50.24,50.24,000,49.0543
2016-09-06,49.89,50.28,49.71,50.24,1751100,49.0543
2016-09-05,49.25,50.09,49.21,49.75,961400,48.5759
2016-09-02,49.53,50.21,49.46,49.70,2460900,48.527
2016-09-01,48.49,49.00,47.90,49.00,1778900,47.8436
2016-08-31,48.50,48.87,48.14,48.69,3084600,47.5409
2016-08-30,48.75,49.02,48.09,48.60,1785000,47.453
2016-08-29,48.68,49.31,47.95,48.75,1736400,47.5995
2016-08-26,48.60,49.43,48.28,48.68,2016700,47.5311
2016-08-25,48.36,48.90,47.66,48.60,2141000,47.453
2016-08-24,47.65,48.35,47.65,47.94,1184500,46.8086
2016-08-23,47.75,48.63,47.66,48.13,2143600,46.9941
2016-08-22,48.48,48.54,47.16,47.53,2183200,46.4083
2016-08-19,48.26,48.61,47.70,48.45,1796900,47.3065
2016-08-18,47.47,48.70,47.34,48.50,3264400,47.3554
2016-08-17,46.79,47.37,46.64,47.37,3279700,46.252
2016-08-16,46.62,47.40,46.55,47.03,2544500,45.9201
2016-08-15,45.88,47.60,45.83,47.06,2267500,45.9494
2016-08-12,45.60,46.23,45.00,45.89,4179900,44.807
2016-08-11,45.79,46.12,45.55,46.00,2250200,44.9144
2016-08-10,46.23,46.50,45.19,45.70,1259500,44.6214
2016-08-09,46.89,46.89,45.85,46.01,1551900,44.9241
2016-08-08,46.43,47.00,46.22,46.37,1397300,45.2756
2016-08-05,47.93,48.12,46.34,46.79,2659400,45.6857
2016-08-04,48.10,48.50,47.65,47.88,2243000,46.75
2016-08-03,48.15,48.89,48.15,48.29,2069800,47.1503
2016-08-02,48.90,49.38,48.10,48.63,2327700,47.4823
2016-08-01,48.93,49.84,48.51,49.40,2300800,48.2341
2016-07-29,49.20,49.67,48.52,49.23,2422000,48.0681
2016-07-28,48.00,49.00,47.65,49.00,1755900,47.8436
2016-07-27,47.25,48.02,47.25,47.95,3590800,46.8183
2016-07-26,47.15,47.22,45.76,46.79,2072800,45.6857
2016-07-25,47.99,47.99,46.73,47.15,1430700,46.0372
2016-07-22,47.06,48.01,46.78,47.60,1268000,46.4766
2016-07-21,46.40,47.12,46.11,47.00,1226200,45.8908
2016-07-20,46.43,46.65,46.01,46.40,1300700,45.3049
2016-07-19,46.82,46.94,46.25,46.35,1859100,45.2561
2016-07-18,46.51,46.98,45.75,46.85,1598600,45.7443
2016-07-15,46.97,47.49,46.28,46.72,1913300,45.6174
2016-07-14,47.58,47.74,46.61,47.20,1980800,46.086
2016-07-13,46.31,47.39,46.07,47.13,2122600,46.0177
2016-07-12,47.15,48.06,46.09,46.59,2991500,45.4904
2016-07-11,46.28,47.40,46.28,47.18,1910900,46.0665
2016-07-08,45.47,46.29,45.18,46.10,1687100,45.012
2016-07-07,44.38,45.71,43.67,45.25,2012100,44.1821
2016-07-06,43.88,44.03,43.32,44.03,1747800,42.9909
2016-07-05,43.86,44.95,43.55,44.34,2749400,43.2935
2016-07-04,44.09,44.87,43.62,44.00,1122100,42.9616
2016-07-01,44.40,44.44,43.63,43.90,1622000,42.8639
2016-06-30,43.60,44.06,42.95,44.00,2005400,42.8655
2016-06-29,42.79,43.91,42.27,43.70,2466600,42.5733
2016-06-28,41.46,42.83,41.05,42.29,1977700,41.1996
2016-06-27,41.12,41.36,40.65,41.03,2414600,39.9721
2016-06-24,41.59,41.59,40.58,41.30,2321600,40.2351
2016-06-23,41.57,42.45,41.25,42.23,1412500,41.1412
2016-06-22,41.85,41.98,40.86,41.36,1942100,40.2936
2016-06-21,41.36,41.79,41.02,41.79,2757400,40.7125
2016-06-20,40.66,41.60,40.66,41.22,2053000,40.1572
2016-06-17,40.55,40.68,39.64,40.25,2965100,39.2122
2016-06-16,40.14,40.55,39.86,40.36,1850700,39.3194
2016-06-15,40.88,41.25,39.90,40.55,1956100,39.5045
2016-06-14,42.30,42.70,40.58,40.78,2307900,39.7286
2016-06-13,41.04,42.40,40.93,42.24,2514500,41.1509
2016-06-10,41.99,42.58,41.20,41.45,2619400,40.3813
2016-06-09,42.60,42.78,41.93,42.20,1315000,41.1119
2016-06-08,42.68,43.27,42.50,42.50,2732300,41.4042
2016-06-07,41.92,42.62,41.64,42.54,1254800,41.4432
2016-06-06,42.28,42.32,41.61,42.01,1194900,40.9268
2016-06-03,41.94,42.18,41.41,41.96,1223600,40.8781
2016-06-02,41.81,41.89,41.21,41.60,1104600,40.5274
2016-06-01,41.60,41.99,40.86,41.60,1528900,40.5274
2016-05-31,41.48,42.74,41.32,41.89,5900400,40.8099
2016-05-30,41.75,41.82,41.35,41.40,468800,40.3326
2016-05-27,41.36,42.64,41.30,41.50,1534100,40.43
2016-05-26,41.60,41.60,41.60,41.60,000,40.5274
2016-05-25,41.99,42.61,41.25,41.60,2161400,40.5274
2016-05-24,41.60,42.36,41.45,42.00,1416200,40.9171
2016-05-23,40.52,41.93,40.49,41.56,1882500,40.4884
2016-05-20,41.21,41.87,41.06,41.24,1229100,40.1767
2016-05-19,41.16,41.83,40.83,41.01,1413200,39.9526
2016-05-18,41.74,42.16,41.20,41.54,1327300,40.469
2016-05-17,42.00,42.61,41.80,42.15,1792300,41.0632
2016-05-16,42.57,43.05,42.22,42.50,1153700,41.4042
2016-05-13,42.82,43.20,42.13,42.63,1419500,41.5309
2016-05-12,43.31,43.40,42.48,42.89,1764300,41.7842
2016-05-11,43.49,43.56,42.77,42.80,1275500,41.6965
2016-05-10,42.61,43.01,41.79,42.89,1817300,41.7842
2016-05-09,42.33,42.61,41.53,42.00,3158400,40.9171
2016-05-06,42.05,42.94,41.75,42.64,1224900,41.5406
2016-05-05,42.86,42.87,41.86,42.26,1199800,41.1704
2016-05-04,42.66,42.83,41.87,42.76,1438800,41.6575
2016-05-03,42.76,43.19,42.26,42.63,1168300,41.5309
2016-05-02,42.22,43.30,41.84,43.04,2697300,41.9303
2016-04-29,41.90,42.62,41.20,42.36,3877500,41.1369
2016-04-28,44.30,44.46,42.08,42.41,3558600,40.4218
2016-04-27,42.11,43.23,42.11,43.00,1519400,40.9841
2016-04-26,42.61,42.61,42.21,42.50,1911800,40.5076
2016-04-25,43.00,43.63,41.61,41.87,1257000,39.9071
2016-04-22,42.95,43.59,42.39,43.01,1764700,40.9937
2016-04-21,43.10,43.10,43.10,43.10,000,41.0794
2016-04-20,43.35,43.59,42.81,43.10,1334900,41.0794
2016-04-19,44.26,44.30,43.34,43.45,1901000,41.413
2016-04-18,43.84,44.53,43.80,43.99,1385900,41.9277
2016-04-15,44.20,44.65,44.01,44.47,1575500,42.3852
2016-04-14,43.22,44.43,42.71,43.74,2035400,41.6894
2016-04-13,43.96,44.32,42.90,42.90,3113400,40.8888
2016-04-12,42.50,43.23,42.33,42.80,1545600,40.7935
2016-04-11,43.33,43.45,42.01,42.20,1510400,40.2216
2016-04-08,43.26,44.00,42.81,43.00,2732400,40.9841
2016-04-07,41.99,42.50,41.62,42.40,2345800,40.4123
2016-04-06,42.23,42.95,41.40,41.60,1518300,39.6498
2016-04-05,42.80,43.38,42.59,42.70,2577200,40.6982
2016-04-04,44.81,44.86,43.23,43.45,1324800,41.413
2016-04-01,44.77,45.43,44.40,44.72,2919400,42.6235
2016-03-31,46.25,46.51,44.76,45.24,3320700,42.9229
2016-03-30,46.50,47.56,46.32,46.60,3310700,44.2132
2016-03-29,45.32,46.55,45.10,46.14,2049300,43.7768
2016-03-28,44.61,45.55,44.30,45.14,1575900,42.828
2016-03-25,43.90,43.90,43.90,43.90,000,41.6515
2016-03-24,43.70,44.24,43.28,43.90,3406200,41.6515
2016-03-23,45.12,45.40,43.79,44.28,1299500,42.0121
2016-03-22,45.31,45.58,44.34,45.58,3354000,43.2455
2016-03-21,44.65,45.62,44.41,45.24,1945200,42.9229
2016-03-18,44.35,44.96,43.74,44.37,2185600,42.0975
2016-03-17,43.50,44.41,42.83,44.00,3555100,41.7464
2016-03-16,40.60,42.70,40.56,42.70,2151200,40.513
2016-03-15,40.59,41.27,39.80,40.89,1401100,38.7957
2016-03-14,41.08,41.68,40.70,40.85,1654900,38.7577
2016-03-11,40.71,41.47,40.30,41.25,2441300,39.1373
2016-03-10,41.37,41.73,40.00,41.00,3837600,38.9001
2016-03-09,41.14,41.49,40.18,40.60,2051800,38.5205
2016-03-08,40.75,41.59,40.25,40.73,3293000,38.6439
2016-03-07,40.54,40.81,39.70,40.75,1578000,38.6629
2016-03-04,40.01,41.65,39.70,40.05,7038700,37.9987
2016-03-03,39.60,40.63,39.06,39.61,2749400,37.5813
2016-03-02,39.07,39.46,38.72,39.10,1888700,37.0974
2016-03-01,38.58,39.35,38.22,39.09,2088900,37.0879
2016-02-29,37.65,38.58,36.51,38.20,3449400,36.1275
2016-02-26,36.83,37.73,36.52,36.88,1280900,34.8792
2016-02-25,36.15,37.18,35.57,36.49,1526400,34.5103
2016-02-24,36.24,36.64,35.58,35.95,1718400,33.9996
2016-02-23,37.99,38.06,36.80,37.10,1274000,35.0872
2016-02-22,38.27,38.31,37.55,37.78,2294500,35.7303
2016-02-19,37.13,37.50,36.85,37.00,851700,34.9927
2016-02-18,36.58,37.59,36.10,37.56,1095700,35.5223
2016-02-17,36.70,38.00,36.70,36.85,2679800,34.8508
2016-02-16,34.75,36.64,34.73,36.63,2270300,34.6427
2016-02-15,35.28,35.72,34.62,34.75,600800,32.8647
2016-02-12,33.86,34.85,33.37,34.85,1221500,32.9593
2016-02-11,34.38,34.49,33.31,33.70,1112300,31.8717
2016-02-10,35.20,35.21,34.38,34.64,782500,32.7607
2016-02-09,35.59,35.59,35.59,35.59,000,33.6591
2016-02-08,35.59,35.59,35.59,35.59,000,33.6591
2016-02-05,35.55,35.87,35.33,35.59,1247100,33.6591
2016-02-04,35.05,35.51,34.24,35.50,1705100,33.574
2016-02-03,33.86,34.82,33.52,34.23,1836200,32.3729
2016-02-02,34.14,34.14,33.06,33.52,1287300,31.7015
2016-02-01,34.53,34.68,34.11,34.40,1209400,32.5337
2016-01-29,34.30,34.85,33.85,34.76,2187300,32.8742
2016-01-28,34.74,34.82,33.81,33.95,1582100,32.1081
2016-01-27,33.32,34.76,33.17,34.50,2031300,32.6283
2016-01-26,34.12,34.12,33.02,33.40,1565000,31.588
2016-01-25,33.95,33.95,33.95,33.95,000,32.1081
2016-01-22,33.47,34.77,33.34,33.95,2070200,32.1081
2016-01-21,32.55,33.79,32.07,32.83,2236200,31.0489
2016-01-20,32.41,32.71,31.72,32.71,1500100,30.9354
2016-01-19,32.98,33.32,32.52,32.74,2529300,30.9638
2016-01-18,33.15,33.25,32.08,32.30,828200,30.5476
2016-01-15,33.34,33.34,32.69,32.85,2778200,31.0678
2016-01-14,33.50,33.73,32.44,33.73,1924300,31.9001
2016-01-13,33.38,34.32,33.00,33.27,2599200,31.465
2016-01-12,33.61,33.64,33.05,33.11,958300,31.3137
2016-01-11,33.41,33.86,33.02,33.21,1570000,31.4083
2016-01-08,34.36,34.36,32.72,33.18,2081400,31.3799
2016-01-07,34.66,34.89,33.15,33.82,3301900,31.9852
2016-01-06,35.20,35.71,34.71,34.90,3764100,33.0066
2016-01-05,35.80,35.90,35.17,35.62,1598400,33.6875
2016-01-04,35.00,36.02,34.67,35.50,3042600,33.574
2016-01-01,35.75,35.75,35.75,35.75,000,33.6354
2015-12-31,35.75,35.75,35.75,35.75,000,33.6354
2015-12-30,36.35,36.36,35.42,35.75,1982900,33.6354
2015-12-29,36.67,36.99,36.08,36.48,843000,34.3223
2015-12-28,37.25,37.53,36.46,36.75,1469700,34.5763
2015-12-25,37.40,37.40,37.40,37.40,000,35.1879
2015-12-24,37.40,37.40,37.40,37.40,000,35.1879
2015-12-23,37.10,37.78,36.71,37.40,982700,35.1879
2015-12-22,36.45,36.86,35.99,36.76,1416700,34.5857
2015-12-21,37.63,38.03,36.20,36.20,1551000,34.0588
2015-12-18,37.44,37.98,36.11,37.63,3024500,35.4043
2015-12-17,38.70,38.98,37.53,37.78,1381600,35.5454
2015-12-16,36.99,38.49,36.71,37.90,2204200,35.6583
2015-12-15,37.18,38.19,37.12,37.23,1546900,35.0279
2015-12-14,36.74,37.44,36.10,37.00,1285700,34.8115
2015-12-11,36.98,37.05,36.39,37.00,1453000,34.8115
2015-12-10,37.16,37.64,36.81,37.30,1370000,35.0938
2015-12-09,37.14,37.76,36.62,36.84,3044700,34.661
2015-12-08,36.66,36.88,35.82,36.48,1634800,34.3223
2015-12-07,36.71,37.26,36.06,36.66,1599300,34.4916
2015-12-04,37.14,37.22,36.16,36.50,1801800,34.3411
2015-12-03,37.38,38.45,37.30,37.33,2018300,35.122
2015-12-02,36.93,37.36,36.37,37.01,1989600,34.8209
2015-12-01,37.17,37.32,36.50,37.19,1770200,34.9903
2015-11-30,37.40,37.96,36.78,37.00,3508700,34.6764
2015-11-27,38.38,38.57,37.41,37.91,1936200,35.5293
2015-11-26,38.12,38.56,37.85,38.51,1364600,36.0916
2015-11-25,39.10,39.53,37.94,38.10,2388300,35.7074
2015-11-24,39.55,40.15,39.10,39.65,974200,37.16
2015-11-23,39.83,41.00,39.50,39.95,2692100,37.4412
2015-11-20,40.00,40.00,40.00,40.00,000,37.488
2015-11-19,39.60,40.12,39.27,40.00,2398700,37.488
2015-11-18,39.10,39.56,38.61,39.05,1401900,36.5977
2015-11-17,38.31,39.39,38.31,39.04,2116500,36.5883
2015-11-16,38.07,38.53,37.42,37.93,1940400,35.548
2015-11-13,38.99,39.16,37.81,37.81,2072400,35.4356
2015-11-12,39.90,40.19,38.46,39.26,1931800,36.7945
2015-11-11,38.96,40.10,38.92,39.50,1993800,37.0194
2015-11-10,38.80,39.16,37.77,38.75,1535100,36.3165
2015-11-09,39.72,39.72,38.76,39.01,1201800,36.5602
2015-11-06,39.30,40.25,39.06,39.92,1879600,37.4131
2015-11-05,41.50,41.65,39.14,39.50,2338500,37.0194
2015-11-04,41.64,42.16,41.30,41.51,4105100,38.9032
2015-11-03,40.70,41.60,40.20,41.60,2682500,38.9876
2015-11-02,39.95,39.95,39.95,39.95,000,37.3908
2015-10-30,38.47,39.95,38.35,39.95,2566900,37.3908
2015-10-29,37.86,39.65,37.74,38.74,1601800,36.2583
2015-10-28,38.87,39.06,38.25,38.60,2331800,36.1273
2015-10-27,40.12,40.15,38.77,39.10,2088700,36.5953
2015-10-26,38.73,40.46,38.73,40.15,3152300,37.578
2015-10-23,39.00,39.00,37.91,38.50,2393000,36.0337
2015-10-22,37.87,38.40,37.50,38.32,1859400,35.8652
2015-10-21,37.50,37.76,36.90,37.68,1605200,35.2662
2015-10-20,37.35,37.75,36.91,37.32,1525400,34.9293
2015-10-19,37.70,37.95,37.04,37.35,1452400,34.9574
2015-10-16,37.90,38.17,36.90,37.80,1622500,35.3785
2015-10-15,37.99,38.37,37.09,37.90,2073900,35.4721
2015-10-14,38.68,39.33,37.52,37.65,4614600,35.2381
2015-10-13,39.72,39.94,38.56,38.90,2383700,36.4081
2015-10-12,39.75,39.75,39.75,39.75,000,37.2036
2015-10-09,40.00,40.00,38.94,39.75,1828200,37.2036
2015-10-08,39.30,39.64,38.83,39.59,1465000,37.0539
2015-10-07,38.99,40.18,38.40,39.26,2149300,36.745
2015-10-06,38.66,38.84,38.10,38.60,1906800,36.1273
2015-10-05,38.98,39.18,38.14,38.39,2417600,35.9307
2015-10-02,36.95,38.30,36.75,38.30,1617700,35.8465
2015-10-01,36.85,37.32,36.41,37.32,2134600,34.9293
2015-09-30,38.05,38.05,36.11,36.67,2925000,34.2369
2015-09-29,36.14,36.98,36.01,36.95,1554100,34.4983
2015-09-28,36.10,36.72,35.86,36.14,1603500,33.742
2015-09-25,37.50,37.58,35.95,36.56,1968300,34.1342
2015-09-24,36.64,37.55,36.16,37.15,3269000,34.685
2015-09-23,39.22,39.22,37.77,37.77,2374500,35.2639
2015-09-22,39.79,39.79,38.61,39.30,2203200,36.6924
2015-09-21,40.30,40.96,39.83,40.00,1462600,37.3459
2015-09-18,40.94,41.30,40.00,40.30,2315500,37.626
2015-09-17,41.02,42.00,40.68,41.36,2582400,38.6157
2015-09-16,40.78,41.45,40.42,41.45,2752300,38.6997
2015-09-15,41.25,41.30,40.27,40.78,4189500,38.0742
2015-09-14,39.98,40.79,39.76,40.35,2434800,37.6727
2015-09-11,40.00,40.33,39.47,39.93,1669000,37.2806
2015-09-10,39.20,40.35,39.20,40.20,1957000,37.5326
2015-09-09,41.02,41.50,39.91,40.15,2734900,37.486
2015-09-08,41.75,41.75,40.03,40.48,2272800,37.7941
2015-09-07,40.29,40.29,40.29,40.29,000,37.6167
2015-09-04,39.93,40.39,39.64,40.29,7061000,37.6167
2015-09-03,40.98,41.09,40.30,40.60,2741200,37.9061
2015-09-02,39.71,40.79,39.71,40.57,3127900,37.8781
2015-09-01,39.50,39.87,38.83,39.85,2722200,37.2059
2015-08-31,40.25,40.69,39.30,40.39,5351000,37.5749
2015-08-28,40.45,41.08,40.00,40.50,2005700,37.6772
2015-08-27,40.20,41.09,39.85,41.09,1902400,38.2261
2015-08-26,38.70,40.13,38.41,40.13,3645500,37.333
